COMPANY_ID,COMPANY_NAME,COMPANY_RAW,COMPANY_IS_STAFFING
45938556.0,Openai,OpenAI,False
39335501.0,Bmk Associates,BMK and Associates,False
1254781.0,Edify Technologies,Edify Technologies Inc.,False
0.0,Unclassified,Figure Markets,False
35681934.0,Cookeville Regional Medical Center,Cookeville Regional Medical Center,False
0.0,Unclassified,Arreis Construction Group Llc,False
574555.0,Neurocrine Biosciences,Neurocrine Biosciences,False
41060545.0,First Hawaiian Bank,First Hawaiian Bank,False
1361961.0,Illumina,Illumina,False
42268425.0,Pacific Scientific Energetic Materials Company,Pacific Scientific Energetic Materials Company,False
42856598.0,State Compensation Insurance Fund,State Compensation Insurance Fund,False
700917.0,Npact,NPact,False
1769906.0,Informa,Informa,True
53779926.0,Convertkit,Convertkit,False
107391229.0,Pacavo It Consulting,"Pacavo IT Consulting, Inc.",False
99539353.0,Abn Tech,ABN Tech Corp,False
75578342.0,Mississippi Library Commission,Mississippi Library Commission,False
50674922.0,Knox County Association For Retarded Citizens,KCARC,False
36622257.0,First Command Financial Services,First Command Financial Services,False
108164093.0,The School District Of Philadelphia,The School District Of Philadelphia,False
51182189.0,Christian Living Communities,Christian Living Communities,False
38332175.0,Montauk Energy Holdings,Montauk Energy,False
40592239.0,Healthpartners,HealthPartners,False
45096139.0,Besa Lighting,Besa Lighting,False
39604018.0,Los Rios Community College District,Los Rios Community College District,False
3296569.0,NVR,"NVR, Inc.",False
37024797.0,Central Utah Water Conservancy District,CENTRAL UTAH WATER CONSERVANCY DISTRICT,False
1933624.0,Ecolab,Ecolab Inc,False
38498746.0,Labcorp,Laboratory Corporation of America Holdings,False
37452972.0,California State Lands Commission,State Lands Commission,False
100848768.0,Southeastern Tech Consultants,Staffsource Tech dba Southeastern Tech Consultants,True
42708296.0,Beechwood Computing Limited,Beechwood Computing Ltd,False
75969033.0,Cognito Cyber Group,Cognito Cyber Group,False
41785688.0,Methodist Le Bonheur Healthcare,Methodist Le Bonheur Healthcare,False
36992537.0,Universal Display Co,Universal Display Corporation,False
38675525.0,Allied Stone,Allied Stone Inc,False
104547780.0,Mgrid Technologies ( It Solutions Expert),MGrid Technologies,False
39297093.0,Proventus Metrics,Proventus Metrics,False
47053615.0,Ocusun,"Ocusun, LLC",False
49202422.0,Duluth Trading Company,Duluth Trading Company,False
36971746.0,City Of Akron,"City of Akron, OH",False
39277453.0,Utah County Government,Utah County Government,False
36875278.0,Avanade,Avanade,False
99547576.0,Programmers.Io,Programmers.io,False
0.0,Unclassified,Tryton Tc Llc,False
85679015.0,Hcm Unlocked,Hcm Unlocked,False
38195673.0,Saxon Global,Saxon-Global,True
106602460.0,SelecciÃ³n Consulting,SELECCIÃ“N Consulting,False
41045925.0,Centraprise Corp,Centraprise,False
45469842.0,Spry Methods,Spry Methods,False
35842766.0,Istonish,Istonish,False
35216514.0,TriSource,TriSource,True
20.0,Amazon,Unknown,False
39885414.0,Infolob Solutions,INFOLOB,False
1349656.0,Samsonite,SAMSONITE,False
59679863.0,Ambe Engineering,AMBE Engineering LLC,False
39195460.0,Synerfac,Synerfac Technical Staffing,True
100848810.0,TEL Staffing and HR,TEL Staffing & HR,True
1426794.0,Red Sun Corporation,Red Sun,False
89628138.0,Raymond James,"Raymond James Financial, Inc.",False
45258552.0,Epsoft Technologies,EPSoft Technologies LLC,False
10407023.0,Dandy Agency,Dandy,False
37011939.0,SUNY Upstate Medical University,SUNY Upstate Medical University,False
48422725.0,Staffmark,Staffmark Investment LLC,True
42159504.0,Acuity Brands Lighting,"Acuity Brands Lighting, Inc.",False
38571985.0,Anser Advisory,Anser Advisory,False
50053043.0,Community Foundation Of Northwest In,Community Foundation of Northwest Indiana,False
0.0,Unclassified,Community Choice Financial Family of Brands Career,False
41494694.0,Supernal,Supernal,False
99462467.0,Air Transport Services Group,"Air Transport Services Group,Inc.",False
41322429.0,DraftKings,DraftKings,False
39955299.0,V3 Electric,V3 Electric,False
42313111.0,Baylor College of Medicine,Baylor College of Medicine,False
0.0,Unclassified,"Flagstar Bank, N.A. Pierre, SD",False
92861554.0,Realmone Solutions,RealmOne,False
0.0,Unclassified,InOrbit Enterprise,False
97906869.0,Green Dot Public Schools California,Green Dot Public Schools California,False
122969.0,International Flavors & Fragrances,International Flavors and Fragrances,False
36093386.0,Red Ventures,Red Ventures,True
107432551.0,Mission Health Partners,Mission Health Partners,False
103263786.0,Scripps Shared Services Company,Scripps Shared Services Company,False
3225563.0,Ã”asys,Oasys Inc.,False
39040146.0,City of Raleigh,City of Raleigh,False
43771970.0,KARNA,Karna LLC,False
32123690.0,Competitive Solutions,Competitive Solutions Inc.,False
42879223.0,Uams,UAMS (University of Arkansas for Medical Sciences,False
32521626.0,Fast Property Solutions,Fast Property Solutions,False
55167904.0,Deal Scout Motors,Scout Motors,False
33195307.0,Globallogic,ECS,False
54981501.0,Psi Resources,PSI Resources,True
40649468.0,Crown Equipment Corporation,Crown Equipment Corporation,False
38432021.0,Zenex Partners,"Zenex Partners, Inc.",True
37518277.0,City of Boise,City of Boise,False
51601909.0,Cox & Dinkins,Cox & Dinkins Inc,False
0.0,Unclassified,"LE002 PROS, Inc",False
0.0,Unclassified,ProAxis Consulting,False
45734318.0,Grand Isle Shipyard,"Grand Isle Shipyard, LLC",False
2481979.0,PricewaterhouseCoopers,PricewaterhouseCoopers,False
99486685.0,Data Wave Technologies,Data Wave Technologies Inc,False
4503144.0,Align Technology,"Align Technology, Inc.",False
35669617.0,Excellerate Consulting,Excellerate Consulting,False
40302165.0,Prelude Systems,"Prelude Systems, Inc.",False
40501951.0,ITW,ITW,False
39261806.0,East Liverpool City Hospital,EAST LIVERPOOL CITY HOSPITAL,False
0.0,Unclassified,Division of Enrollment Services,False
60407892.0,Spokane County,Spokane County,False
41016003.0,Winning Edge Solutions,"Winning Edge Solutions, LLC",True
35692962.0,Gallup-McKinley County Schools,Gallup Mckinley County Schools,False
32377096.0,Bandwidth,Bandwidth,False
39216184.0,C & B Equipment,C & B Equipment,False
106693805.0,Barasch Mcgarry,Barasch & McGarry,False
41822360.0,Mohawk Industries,Mohawk Industries,False
0.0,Unclassified,MIN Medtronic Minimed Inc.,False
1168055.0,Motorola Solutions,"100000 Motorola Solutions, Inc.",False
43575290.0,4Cs Of Alameda County,4Cs of Alameda County,False
42168282.0,El Camino Health,El Camino Health,False
37514491.0,Lintech Global,"LinTech Global, Inc.",False
40212435.0,MongoDB,MongoDB,False
0.0,Unclassified,Unidor Consulting LLC,False
1872354.0,Synergy Global Technologies,Synergy Global Technologies Inc.,False
50924022.0,Columbia Technology Partners,Columbia Technology Partners,False
35637277.0,Kendo Brands,Kendo Brands,False
37039557.0,Prometheus Federal Services (Pfs),Prometheus Federal Services,False
34324996.0,Grail,GRAIL,False
63274011.0,Recruiting For Good,Recruiting for Good,True
0.0,Unclassified,Alloy Precision Technologies,False
37206821.0,Optime-Tech,optime-tech LLC,False
2010088.0,Electrolux,Electrolux Group,False
40008903.0,Baltimore City Public Schools,Baltimore City Public Schools,False
34855759.0,Genpact,Genpact LLC,False
51415860.0,Partners Cooperative,Partners Cooperative Inc.,False
36725148.0,Shoe Carnival,"Shoe Carnival, Inc.",False
42294618.0,American National Insurance,American National Insurance Company,False
0.0,Unclassified,SELECCIN Consulting,False
34318300.0,Centurion Health,Centurion Health,False
18283682.0,Mission Services Llc (Msi),Mission Services LLC (MSI),False
38129428.0,Frontpath Health Coalition,FRONTPATH HEALTH COALITION,False
103018414.0,Axim Geospatial,Axim Geospatial,False
3791270.0,GPAC,gpac,True
32354375.0,Gssr,GSSR,False
42674825.0,Infoways,Infoways,False
35998804.0,Planet Technology,Planet Technology LLC,False
59455326.0,Zoeller Pump Company,Zoeller Pump Company,False
37859474.0,Citizens Telecom Services Company L.L.C.,CITIZENS TELECOM SERVICES,False
34615129.0,Espn,ESPN,False
41719258.0,Wegner Cpas,Wegner CPAs,False
96263988.0,University of Houston,University of Houston - Downtown,False
41198902.0,Clari,Clari,False
33826417.0,Bee-Line Entertainment,BEE-LINE ENTERTAINMENT LTD,False
35682868.0,San Juan Regional Medical Center,San Juan Regional Medical Center,False
0.0,Unclassified,Mhemica,False
36796631.0,Hillsdale College,Hillsdale College,False
0.0,Unclassified,Mental Health Social Worker 9-P11,False
7258413.0,University of California,University of California,False
34858460.0,Pharmco,Pharmco Llc,False
34004520.0,"Infosoft,","Infosoft, Inc",False
1867520.0,ArcelorMittal,ArcelorMittal,False
102078422.0,Solutions Technologiques Converge,Converge Technology Solutions,False
40254062.0,Amarx Search,"Amarx Search, Inc.",True
8495081.0,WEX,WEX Inc.,False
3995324.0,Michelin,MICHELIN,False
35462904.0,Helius,Helius,False
1217529.0,Align,Align,True
8046280.0,Microsoft,Microsoft Corporation,False
3194841.0,JBT,JBT Corporation,False
75756118.0,Clark Outsourcing,Clark Outsourcing,False
99481067.0,Pape-Dawson Engineers,Pape-Dawson Engineers,False
39298783.0,Friends Of The Texas A&m University Libraries,Texas A&amp;M University,False
0.0,Unclassified,The Verity Collective,False
40528384.0,R S Infocon,"R S InfoCon, Inc.",False
0.0,Unclassified,COVE Behavioral Health,False
0.0,Unclassified,Skill Elixiredge Private Limited,False
649780.0,Pyramid Consulting,Pyramid Consulting,True
38313951.0,Labor Finders,Labor Finders,True
38888461.0,Moss Cape,Moss Cape,False
0.0,Unclassified,iTARKS,False
39571030.0,Akahi Associates,"Akahi Associates, LLC",False
35363047.0,Evergy,"Evergy, Inc.",False
2137926.0,Spartan Solutions Ltd,Spartan Solutions INC,True
6770853.0,CAES,CAES,False
34829253.0,GENEX Services,"Genex Services, LLC.",False
76175923.0,Enin Systems,ENIN SYSTEMS,False
48725773.0,Marx Companies,Marx Companies,False
43305938.0,United States Fire Insurance Company,United States Fire Insurance Company,False
49324469.0,Grid Iron IT,Gridiron IT,True
79383164.0,Union One,Union One,False
59545772.0,Skco Automotive,SKCO Automotive,False
63138529.0,Pacer Staffing,Pacer Staffing,True
17701667.0,Designit,Designit,False
4116998.0,Harman International,Harman International,False
105873333.0,Clotheslyne,ClothesLyne,False
3996516.0,Aspire Systems,"Aspire Systems, Inc.",False
48616845.0,The Concourse Group,The Concourse Group LLC,False
39490014.0,The Greentree Group,The Greentree Group,False
42877908.0,Quartz Health Solutions,QUARTZ HEALTH,False
40526766.0,Woodward,Woodward HRT Inc.,False
40907632.0,SPS Commerce,"SPS Commerce, INC.",False
37206632.0,Vigilant Technologies,Vigilant Technologies Inc.,False
41910125.0,University of South Florida,University of South Florida,False
29067733.0,Canteen,Canteen,False
693710.0,Vistra Energy,Vistra Corp,False
61151465.0,Carver County,"Carver County, MN",False
38122205.0,Isos Technology,Isos Technology,False
36550683.0,UT Health,UTHealth Houston,False
44086235.0,The Sundt Companies,"The Sundt Companies, Inc.",False
42860983.0,Tatitlek Corporation The,"Tatitlek Technologies, Inc (TTI)",False
44468626.0,Mortgage Guaranty Insurance Corporation,Mortgage Guaranty Insurance Corporation,False
107255446.0,Thompson Valley Ems,Thompson Valley EMS,False
37490904.0,Hazen Research,Hazen Research Inc,False
75309211.0,Impact Business Service,iMPact Business Group,False
40673350.0,Smart Folks,Smart Folks Inc.,False
39614523.0,Betenbough Business Services,Betenbough Business Services,False
0.0,Unclassified,Apprenticely,False
38586069.0,Dime Community Bank,Dime Community Bank,False
41374273.0,Nhrg,"NHRG, Inc.",False
99489498.0,ABR Employment Services,ABR Employment Services,True
2577027.0,American Bureau Of Shipping,American Bureau of Shipping,False
36018020.0,DaVita,DAVITA,False
39437854.0,Harmar,Harmar Mobility LLC,False
99496230.0,California Public Employees' Retirement System,California Public Employees' Retirement System (CalPERS),False
47495126.0,Shelter Insurance,Shelter Insurance,False
65943709.0,Norconsult Telematics Ltd,Norconsult Telematics,False
38628776.0,Flexforce Employment Professionals,"FLEXFORCE EMPLOYMENT PROFESSIONALS, INC.",True
40473040.0,Ramboll,Ramboll Group A/S,False
38666755.0,Conexess Group,Conexess Group,False
36696218.0,Gravity It Resources,Gravity IT Resources,False
97386682.0,First Philadelphia Charter School,First Philadelphia Charter School,False
33209452.0,Epathusa,ePATHUSA Inc,False
40291695.0,Popular Tech,Popular Tech,False
108232959.0,Nelson Connects,Nelson Connects,True
75632934.0,Aptivacorp,Aptivacorp,False
4422595.0,Zurich Insurance,Zurich Insurance Group,False
35790304.0,Isg It,ISG IT,False
79037385.0,BD,Becton Dickinson NA,False
2791964.0,Associated Energy Group,"Associated Energy Group, LLC",False
47183298.0,Premise Health,PREMISE HEALTH,False
0.0,Unclassified,"Puvro Plinn, LLC",False
40699158.0,Cribl,CRIBL INC,False
40699158.0,Cribl,"Cribl, Inc.",False
86630167.0,Allianz,Allianz US Life,False
44745411.0,Annapurna Labs,Annapurna Labs (U.S.) Inc.,False
37178877.0,Worldlink,"WorldLink, Inc.",False
40908446.0,Hendrick Automotive Group,Hendrick Automotive Group,False
38732311.0,Caltrans,Caltrans - CA Dept. of Transportation,False
0.0,Unclassified,SourceAbled,False
0.0,Unclassified,TalentzPro,False
39612565.0,Teletracking Technologies,"TeleTracking Technologies, Inc.",False
42886867.0,Acco Engineered Systems,ACCO Engineered Systems,False
4811980.0,Barings,Barings LLC,False
42057070.0,BankPlus,BankPlus,False
0.0,Unclassified,Fox One IT Services,False
99459653.0,Travelers,Travelers,False
32577583.0,Dynamic Enterprise Solutions,Dynamic Enterprise Solutions,False
38263416.0,Haribo Of America,HARIBO of America,False
37121866.0,The Sage Group,The Sage Group,True
38750430.0,Dick's Sporting Goods,Dick's Sporting Goods,False
38035916.0,Hammond Power Solutions,Hammond Power Solutions,False
66166805.0,Newt Global,Newt Global,False
7897782.0,ADP,"Automatic Data Processing, Inc.",False
51101280.0,Pelican State Credit Union,Pelican State Credit Union,False
0.0,Unclassified,AspenAerogels Inc,False
42973052.0,Beachbody,"Beachbody, LLC",False
37066540.0,Ingredion,Ingredion Incorporated (Corporate),False
38182742.0,Kavaliro,Kavaliro,True
99510422.0,Clark County Nv,"Clark County, NV",False
39573501.0,E S Kluft & Co,E. S. Kluft & Company,False
35312127.0,Swissport,Swissport International AG,False
99459684.0,Broadridge Financial Solutions,Broadridge,False
53807703.0,Agree Technologies And Solutions,Agree Technologies and Solutions,False
45278356.0,Matrix7i Solutions,Matrix7i,False
39155936.0,Mediabrands Worldwide,Mediabrands Worldwide Inc,False
0.0,Unclassified,The Signatry: A Global Christian Foundation,False
82326726.0,Ssv Technologies,SSV Technologies Inc,False
36180729.0,Delta Defense,"Delta Defense, LLC",False
40258793.0,Vsion Technologies,Vsion Technologies Inc,False
51886464.0,New Jersey Children's Alliance,New Jersey Children's Alliance,False
0.0,Unclassified,Terrestris Global Solutions,False
34308591.0,Flexion,Flexion,False
36769823.0,Signet Jewelers,Signet Jewelers,False
56883496.0,Chadwell Supply,Chadwell Supply,False
2120675.0,Sky Solutions Sarl,Sky Solutions,False
38366708.0,The Ash Group,The Ash Group,True
0.0,Unclassified,Soais- Ardent ERP,False
37437462.0,United States Government,Federal Deposit Insurance Corporation,False
41461207.0,Balance Staffing,Balance Staffing,True
155766.0,Miracle Software Systems,"Miracle Software Systems, Inc",False
2674311.0,Adyen,Adyen,False
0.0,Unclassified,Symmetrio,False
1745087.0,Lorien,Lorien,True
0.0,Unclassified,LA Fitness Rowlett,False
40011423.0,Valourusa,Valourusa Inc.,False
39759152.0,Yakshna Solutions,"Yakshna Solutions, Inc.",False
108231301.0,Mercy Cedar Rapids,Mercy Medical Center - Cedar Rapids,False
35309603.0,Semtech,Semtech_Corporation,False
41663963.0,Syncfusion,"Syncfusion, Inc.",False
36720991.0,Hillsborough County,Hillsborough County,False
503305.0,Colgate-Palmolive,Colgate-Palmolive,False
0.0,Unclassified,Banco Popular Puerto Rico,False
37012216.0,University Of Baltimore,University of Baltimore,False
37105690.0,The Westervelt Company,"The Westervelt Company, Inc",False
0.0,Unclassified,TEXAS WORKFORCE COMMISSION,False
64559600.0,Iksula,Iksula Inc,False
36673941.0,Rice University,Rice University,False
0.0,Unclassified,"City of Sugar Land, TX",False
39605703.0,Aptino,"Aptino, Inc.",False
1182273.0,Advansys,Advansys Inc,False
42954476.0,Noor Staffing Group,Noor Staffing Group,True
35705098.0,Tessenderlo Kerley,"Tessenderlo Kerley, Inc.",False
96263986.0,University of Iowa,The University of Iowa,False
43019814.0,City Of Pittsburgh,City of Pittsburgh,False
36850831.0,Navex Global,NAVEX Global,False
41114357.0,Pharmavite,Pharmavite,False
37420971.0,County of San Bernardino,County of San Bernardino,False
99511374.0,Sharkninja,SharkNinja,False
2740767.0,Flowserve,Flowserve Corporation,False
41444764.0,Doosan Fuel Cell America,"Doosan Fuel Cell America, Inc.",False
37363776.0,Ishir,iSHIR,False
5053314.0,Reynolds & Reynolds,Reynolds and Reynolds,False
103161711.0,Watercress Financial Group,WATERCRESS FINANCIAL GROUP LLC,False
38296534.0,Iitjobs,IITJobs,True
37531905.0,Gavs Technologies,GAVS Technologies,False
0.0,Unclassified,E-Solutions IT Service PVT LTD,False
104875834.0,Evry India,EVRY India,False
37398120.0,Maxar Technologies,MAXAR Technologies,False
1372553.0,Sunrise Group,Sunrise Group Inc.,False
39431141.0,The Hershey Company,The Hershey Company,False
39067872.0,Delta System And Software.,"Delta System & Software, Inc.",False
76045902.0,Tci Technology Consulting,TCI Technology Consulting Inc,False
37211942.0,Sims Metal Management,Sims Metal Management,False
99501288.0,Diamondpick,Diamondpick,True
88718.0,"Thomas Foods International, USA","Thomas Foods International, USA",False
2170150.0,Latham & Watkins,Latham & Watkins LLP,False
37660982.0,Huron Consulting Group,Huron,False
2295140.0,Abbott Laboratories,1020 Abbott Diabetes Care Inc,False
37595916.0,The Newberry Group,The Newberry Group,False
97809105.0,Corpay,Corpay,False
0.0,Unclassified,Robert Geraghty - Country Financial,False
40263798.0,Keypixel Software Solutions,Keypixel Software Solutions,False
38956789.0,Utah State University,Space Dynamics Laboratory,False
61786453.0,Keck Medicine Of USC,USC Arcadia Hospital,False
36982304.0,The Private Search Company LTD,Private Search,False
35113201.0,Colonial Group,"Colonial Group, Inc.",False
56786968.0,Sidmans,Sidmans,False
40499008.0,The Miami Herald,The Miami Herald,False
35826780.0,Salt Lake City ,SALT LAKE CITY CORP,False
52924986.0,Northern Neck Insurance Company,Northern Neck Insurance,False
39360996.0,Kinetic Personnel Group,Kinetic Personnel Group Inc.,True
39994296.0,Spearhead Staffing,Spearhead Staffing,True
45837629.0,Sun Coast Resources,"Sun Coast Resources, Inc.",False
37072102.0,Go Intellects,Go Intellects,False
79037483.0,Teva Pharmaceuticals,Teva Pharmaceuticals,False
40198414.0,Mode Transportation,Mode Transportation,False
0.0,Unclassified,Forman Technology Group,False
38840879.0,Asap Personnel,ASAP Personnel,True
38248951.0,Aaa Life Insurance Company,AAA Life Insurance Company,False
86177763.0,The City Of New Orleans Kitchen,The City of New Orleans,False
98043589.0,Group 1001,Group 1001,False
104429306.0,Regal Rexnord Corp,Regal Rexnord Corporation,False
1401075.0,BBC,BBC International LLC,False
39144070.0,Cornerstone Defense,Cornerstone Defense,False
36224243.0,Kellogg Community College,Kellogg Community College,False
82177008.0,Cogent E Services Private Limited,Cogent E Services Private Limited,False
38326250.0,Weill Cornell Medicine,Weill Cornell Medicine,False
37247895.0,Spencer's,Spencer's,False
75667599.0,Rp Pro Services,RP Pro Services,False
8887341.0,Global Partners,Global Partners,False
79899741.0,Formenergy,"Form Energy, Inc",False
37028787.0,Universal Studios,Universal Studios,False
86631051.0,Claire's,CLAIRE'S,False
61042843.0,James River Group,James River Group,False
35597819.0,J.R. Simplot Company,J.R. Simplot,False
38643564.0,Saliens Consulting,Saliense Consulting LLC,False
38921401.0,Zillow Group,"ZINC Zillow, Inc.",False
75473487.0,Infosight Consulting,Infosight Consulting Inc,False
0.0,Unclassified,Yaggle IT,False
2661011.0,First Solar,"First Solar, Inc.",False
0.0,Unclassified,Divfinite,False
0.0,Unclassified,"Professional Search Group OC, LLC",False
35681827.0,University of Colorado,University of Colorado System,False
1013002.0,Roche,Roche Inc.,False
0.0,Unclassified,Firelands Health,False
79037491.0,Penumbra,Penumbra Inc,False
34261231.0,Norton Healthcare,Episcopal News Service,False
47129403.0,Td Thornton Group,TD Thornton,False
1813463.0,Ciena,Ciena,False
38573178.0,Remington Hotels,"Remington Hotels, LLC",False
0.0,Unclassified,Bedford License Bureau,False
49755250.0,Metric Search,Metric Search,False
40283355.0,Alteryx,"Alteryx, Inc.",False
35735413.0,Quality It Source,"Quality IT Source, LLC",True
39366480.0,Auropro Systems,Auropro Systems Inc.,False
0.0,Unclassified,"LE100 Compassion International, Inc. (USA)",False
42029498.0,East Tennessee State University,East Tennessee State University,False
3546687.0,OpTech,OpTech,False
0.0,Unclassified,"8650 Commerce Drive, LLC",False
0.0,Unclassified,The Global Excellence Consulting Group,False
478910.0,ITC Infotech,"ITC Infotech (USA), Inc",False
49661182.0,Global It Family,Global IT Family,False
31079997.0,Prismatik,Prismatik,False
92979140.0,Portland General Electric,Portland General Electric Company,False
34054004.0,Kpler,Kpler,False
2447637.0,Conexus,Conexus,True
75307836.0,Zeiss Group,ZEISS Group,False
86630087.0,Randstad,Randstad Us,True
0.0,Unclassified,Confidential Employer,False
63232928.0,Tacoma Public Utilities,Tacoma Public Utilities,False
10788877.0,Line Up,Line Up Aviation,True
99480042.0,Combined Insurance,Combined Insurance,False
106788715.0,Lactalis Heritage Dairy,Lactalis Heritage Dairy Inc,False
0.0,Unclassified,VAAM Technologies,False
0.0,Unclassified,CA High Speed Rail Authority,False
0.0,Unclassified,Western States Regional Council of Carpenters,False
35830271.0,Dedrone,Dedrone,False
586187.0,Asr,ASR INTERNATIONAL,False
44757483.0,Petabyte Technologies,Petabyte Technologies LLC,False
41929936.0,Stir Foods,Stir Foods,False
43060093.0,Xponential Fitness,Xponential Fitness,False
35225325.0,Selective 2.0,Selective,False
44263247.0,Enterprise Horizon Consulting Group,Enterprise Horizon Consulting Group,False
36742549.0,Saint Francis Hospital,"Saint Francis Hospital, Inc.",False
42406357.0,Southern Methodist University,SOUTHERN METHODIST UNIVERSITY,False
99459983.0,ePlus,ePlus inc,False
56450971.0,Workers Compensation Center,Workers Compensation Center,False
37400258.0,Conway Regional Health System,Conway Regional Heath System,False
99544088.0,Mcclure Harrison,"McClure Harrison, Inc.",False
102987158.0,Corrohealth,CorroHealth,False
37537340.0,The Partners Group,Interas LLC,False
35883715.0,Holland America Line,Holland America Line Inc,False
39381018.0,Missouri Employers Mutual,Missouri Employers Mutual,False
41399360.0,"Meso Scale Diagnostics, Llc.",Meso Scale Diagnostics LLC,False
2360949.0,Symphony Corporation,Symphony Corporation,False
50452818.0,Navigant Credit Union,Navigant Credit Union,False
39427408.0,Independence Blue Cross,"Independence Blue Cross, LLC",False
38644230.0,Public Health Solutions,Public Health Solutions,False
37511994.0,Tucson Electric Power,Tucson Electric Power,False
37628433.0,St. Louis County,"St. Louis County, Minnesota",False
97945378.0,East Central Independent School District,East Central Independent School District,False
3158693.0,Transmedics,"TransMedics, Inc.",False
14730605.0,Octane,Octane,False
39363752.0,American Institute Of Architects,American Institute of Architects,False
41423795.0,Wiverse,Wiverse,False
35509839.0,Ripple Effect,Ripple Effect,False
99534383.0,Nimblerx,NimbleRx,False
61716413.0,Kansas City Southern,CPKC,False
36584745.0,Wisdom Infotech,Wisdom InfoTech,False
1567198.0,Blue Rose Technologies,Blue Rose Technologies LLC,False
39821223.0,Klein Independent School District,Klein Independent School District,False
39508233.0,Gamechanger Media,"GameChanger Media, Inc.",False
38445755.0,Hunt Companies,Hunt Companies,False
38308305.0,Howard University,Howard University,False
43756705.0,Heaven Hill Brands,Heaven Hill Brands,False
4083925.0,Zip,Zip,False
33435663.0,Dane County,Dane County,False
2860416.0,Millennium Corporation,Millennium-,False
89756820.0,Galaxy Active Wear,Galaxy Active LLC,False
21262581.0,Rpac,RPAC LLC,False
39117115.0,Texas Roadhouse,Texas Roadhouse Inc.,False
0.0,Unclassified,LEE COLLEGE DISTRICT ATTN PAYROLL DEPT,False
36961401.0,Amplify Education Company,Amplify Education Inc.,False
38896053.0,Perry Homes,Perry Homes,False
0.0,Unclassified,SeniorLIFE of PA,False
0.0,Unclassified,Digital Federal Credit Union / DCU,False
0.0,Unclassified,N2 Services Pvt Ltd,False
106920821.0,Calhr Basket,CalHR,False
38686592.0,Houston-Galveston Area Council,Houston-Galveston Area Council,False
64417837.0,Border States,Border States,False
1356642.0,Ads,"ADS, Inc",False
1400003.0,John Wiley & Sons,John Wiley & Sons Inc.,False
32928955.0,Enovation Controls,Enovation Controls LLC,False
65317893.0,Mactac North America,Mactac North America,False
0.0,Unclassified,Rapideagle,False
44162508.0,University Hospitals,University Hospitals Health System,False
37483350.0,Canadian National Railway,Canadian National Railway,False
40154586.0,Lak Software Solutions,Lak Software Solutions Inc,False
38327791.0,FIS,"Worldpay,  LLC",False
3600479.0,Serco,Serco North America,False
43388.0,Transport Management Services,Transport Management Services,False
0.0,Unclassified,Cardinal Data Group,False
59599583.0,Busch's,Busch's,False
57463571.0,Next Step Systems,Next Step Systems,True
61121414.0,El Dorado County Office Of Education,El Dorado County Office Of Education,False
99480743.0,Raps Consulting,RAPS Consulting Inc,False
38413170.0,Idaho State University,Idaho State University,False
39526744.0,Keter Environmental Services,KETER ENVIRONMENTAL SERVICES LLC,False
86630957.0,Generali Group,Generali Global Assistance,False
38974502.0,Triwave Solutions,Triwave Solutions,False
106453333.0,Trellix,Trellix,False
1392673.0,LG,LG Electronics-United States,False
36390271.0,Callaway,Topgolf Callaway Brands Corp.,False
4643730.0,Connect,Connect,True
38268931.0,Mag Aerospace,MAG Aerospace,False
99581762.0,Team Velocity,Team Velocity,False
35828393.0,University of Utah,University Of Utah,False
59667047.0,Empassion.Co,Empassion,False
1763527.0,Compest Solutions,Compest Solutions Inc,False
39260193.0,NAPA Auto Parts,Motion Industries,False
99480927.0,Katalyst Healthcares & Life Sciences,Katalyst Healthcares & Life Sciences,False
44287750.0,Sikich Llp,Sikich,False
60650157.0,Verst Group Logistics,Verst Group Logistics Inc,False
36359330.0,Deckers,DECKERS,False
75669211.0,Osc Edge,OSC Edge,False
42387946.0,Oneok Services Company,ONEOK Services Company LLC,False
41802029.0,Compunnel Software Group,COMPUNNEL SOFTWARE GROUP INC.,True
38380489.0,Oneok,"ONEOK, Inc.",False
41535352.0,Captech Ventures,"CapTech Ventures, Inc",False
33451929.0,Agilent Technologies,Agilent Technologies,False
75497000.0,Pipeline And Hazardous Materials Safety Administration (Phmsa),Pipeline and Hazardous Materials Safety Administration,False
34136577.0,BorgWarner,BorgWarner Inc.,False
97920640.0,Medtigo,Medtigo,False
3025870.0,Alliance Laundry Systems,ALLIANCE LAUNDRY SYSTEMS,False
83862649.0,Optimized Payments,Optimized Payments LLC,False
108110254.0,United It Technical Services,UNITED IT TECHNICAL SERVICES,False
34532332.0,GDH Consulting,"Gdh Consulting, Inc.",True
38379711.0,PayPal,PayPal Inc.,False
0.0,Unclassified,Valtronic Technology Inc,False
45512844.0,Hands On Physical Therapy,Hands on physical Therapy,False
39696801.0,Georgia It,Georgia IT,False
75698615.0,Partners Behavioral Health Management,Partners Behavioral Health Management,False
39009093.0,Hanesbrands,Hanesbrands Inc,False
38616319.0,Lazard Freres & Co,Lazard Freres & Co. LLC,False
0.0,Unclassified,ColorPro Finishers,False
0.0,Unclassified,New York Eastern District Court,False
38546068.0,Brightwheel,brightwheel,False
39235020.0,The Wonderful Company,The Wonderful Company,False
40444667.0,Enshire,Enshire Inc,False
38577255.0,Molina Healthcare,Passport Health Plan by Molina Healthcare,False
104860064.0,Common Citizen,Common Citizen,False
38795056.0,Advisors Excel,Advisors Excel,False
